TenantId,"TimeGenerated [UTC]",DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,"EndTime [UTC]",ExternalID,ExtID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,EventOutcome,Protocol,Reason,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,"StartTime [UTC]",SourceUserID,SourceUserName,EventType,DeviceEventCategory,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,FieldDeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,FieldDeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,FieldDeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,Type,"_ResourceId"
"43103163-8737-4356-8d1b-1484f92aebef","20-11-2022 20:42:29.091",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-180-226-0/24","High Unidirectional Traffic",6,,"cat=Active;message=Unidirectional Traffic on subnet 10.180.226.0/24 is high (20.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld004.unix.corp/sysstatus?alert=d72b7da1-7cc2-4cab-adc1-a854ed9575e9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-06",,,,,,,,,,,"145.219.189.165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld004.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","20-11-2022 20:55:57.692",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",3,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1115927 ",,,,,,,,,,,,,,,,,,,,,,,,443,"212.115.198.49",,,,,,,,,1115927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0326361.hosting.corp","10:a5:1d:3d:1e:54",,,,,,,,,,"10.15.13.238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","20-11-2022 21:03:29.547",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-180-226-0/24","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 10.180.226.0/24 is high (20.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld004.unix.corp/sysstatus?alert=d72b7da1-7cc2-4cab-adc1-a854ed9575e9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-06",,,,,,,,,,,"145.219.189.165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld004.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 04:32:07.884",Darktrace,DCIP,"6.0.0",1053,"Device/Anomalous NTLM Brute Force",5,,"message=aa488809. aa488809. aa488809. aa488809. aa488809. AA488809. aa488809. AA488809. aa488809. AA488809. aa488809. aa488809. aa488809. AA488809. AA488809. aa488809. aa488809. AA488809. aa488809. aa488809. AA488809. AA488809. AA488809. AA488809. aa488809. AA488809. AA488809. AA4888...;darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1116009 ",,,,,,,,,,,,,,,,,,,"02:00:4c:4f:4f:50",,,,,445,"145.219.243.86",,,,,,,,,1116009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0322038.hosting.corp",,,,,,,,,,,"10.15.100.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 04:31:18.195",Darktrace,DCIP,"6.0.0",1475,"Device/SMB Session Brute Force (Non-Admin)",5,,"message=Device / Anomaly Indicators / SMB Session Brute Force Non-Admin Indicator. AA488809. aa488809. aa488809. aa488809. aa488809. AA488809. AA488809. AA488809. AA488809. aa488809. aa488809. AA488809. AA488809. aa488809. AA488809. aa488809. AA488809. aa488809. AA488809. aa48...;darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1116008 ",,,,,,,,,,,,,,,,,,,"02:00:4c:4f:4f:50",,,,,445,"145.219.243.86",,,,,,,,,1116008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0322038.hosting.corp",,,,,,,,,,,"10.15.100.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:11:50.715",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-20-200-0/21","High Unidirectional Traffic",6,,"cat=Active;message=Unidirectional Traffic on subnet 10.20.200.0/21 is high (24.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=197a490d-a66d-4da2-ac3e-f13fee66eb4c ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:11:50.753",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-47-128-0/21","High Unidirectional Traffic",6,,"cat=Active;message=Unidirectional Traffic on subnet 10.47.128.0/21 is high (23.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=32f5e976-64f0-4c64-8621-7844fddedfe3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:11:50.786",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-101-200-0/21","High Unidirectional Traffic",6,,"cat=Active;message=Unidirectional Traffic on subnet 10.101.200.0/21 is high (22.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=a1ecf1c1-ae34-4cac-8395-3153e43ba83a ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:11:50.819",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-145-219-126-0/24","High Unidirectional Traffic",6,,"cat=Active;message=Unidirectional Traffic on subnet 145.219.126.0/24 is high (28.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=e9319432-0777-483c-8e5f-33817a3cf8b4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:19:13.819",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-145-219-126-0/24","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 145.219.126.0/24 is high (31.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld004.unix.corp/sysstatus?alert=769a516d-81e4-4abf-af1e-50c4e61152cb ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-06",,,,,,,,,,,"145.219.189.165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld004.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:19:13.838",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-145-219-243-0/24","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 145.219.243.0/24 is high (20.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld004.unix.corp/sysstatus?alert=37643d1f-4b06-4ef6-bd36-969cf21065d7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-06",,,,,,,,,,,"145.219.189.165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld004.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:23:44.083",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-20-200-0/21","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 10.20.200.0/21 is high (24.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=197a490d-a66d-4da2-ac3e-f13fee66eb4c ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:23:44.101",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-47-128-0/21","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 10.47.128.0/21 is high (23.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=32f5e976-64f0-4c64-8621-7844fddedfe3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:23:44.141",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-101-200-0/21","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 10.101.200.0/21 is high (22.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=a1ecf1c1-ae34-4cac-8395-3153e43ba83a ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:23:44.141",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-46-248-0/22","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 10.46.248.0/22 is high (25.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=faae48e2-bbdb-4b0d-958e-c6af0a9732a0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:23:44.181",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-145-219-126-0/24","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 145.219.126.0/24 is high (28.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=e9319432-0777-483c-8e5f-33817a3cf8b4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:23:44.181",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-90-132-0/22","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 10.90.132.0/22 is high (21.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=d4f714e7-a175-4eb9-abb1-a5d5e1204bf0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:23:44.221",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-230-233-0/24","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 10.230.233.0/24 is high (24.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=e5417280-bd07-472c-817c-1e8a0a1da669 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:23:44.222",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-145-219-127-0/24","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 145.219.127.0/24 is high (28.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=6ff4a3e5-2c05-4863-b3ee-3a173cd28748 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","15-11-2022 00:23:44.261",Darktrace,DCIP,"6.0.0","high-unidirectional-traffic-10-180-211-0/24","High Unidirectional Traffic",6,,"cat=Resolved;message=Unidirectional Traffic on subnet 10.180.211.0/24 is high (27.0%). This means that Darktrace may experience issues tracking devices on your network. If you have any issues, please open a ticket using the following link. https://customerportal.darktrace.com/ticket/create;darktraceUrl=;https://zacmnld003.unix.corp/sysstatus?alert=afe315a8-2f07-48a8-aeb2-2ee58db81046 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dt-3656-04",,,,,,,,,,,"145.219.189.164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","14-11-2022 17:42:12.397",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",2,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1100939 ",,,,,,,,,,,,,,,,,,"www.rabo-maatschappelijkbetrokken.nl",,,,,,443,"77.245.88.93",,,,,,,,,1100939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.85.223",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","16-11-2022 21:09:54.198",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",3,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1113075 ",,,,,,,,,,,,,,,,,,,,,,,,443,"40.101.9.178",,,,,,,,,1113075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0320474,"e0:70:ea:3b:5b:23",,,,,,,,,,"10.101.180.199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","16-11-2022 19:47:04.671",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",3,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1113063 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0322481.hosting.corp",,,,,,,,,,,"10.15.44.249",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","16-11-2022 18:37:45.019",Darktrace,DCIP,"6.0.0",219,"Anomalous File/Zip or Gzip from Rare External Location",5,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1113052 ",,,,,,,,,,,,,,,,,,,,,,,,80,"8.238.135.126",,,,,,,,,1113052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0950360.hosting.corp",,,,,,,,,,,"10.90.151.166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","16-11-2022 15:53:14.886",Darktrace,DCIP,"6.0.0",319,"Device/Unauthorised Device",4,,"message=c0326007$;darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1113008 ",,,,,,,,,,,,,,,,,,,,,,,,88,"145.219.201.184",,,,,,,,,1113008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0326007,"84:69:93:96:0b:7a",,,,,,,,,,"10.17.134.191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","16-11-2022 16:08:24.776",Darktrace,DCIP,"6.0.0",728,"Achmea/Unusual Beaconing Client JA3",3,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1113012 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0319218.hosting.corp",,,,,,,,,,,"10.15.76.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","16-11-2022 15:36:04.619",Darktrace,DCIP,"6.0.0",1122,"Device/Anomalous Active Directory Web Services",6,,"message=Device / Anomaly Indicators / Anomalous Active Directory Web Services Indicator;darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1112980 ",,,,,,,,,,,,,,,,,,,,,,,,9389,"145.219.201.183",,,,,,,,,1112980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0326054,"84:69:93:96:da:4e",,,,,,,,,,"10.17.134.159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","16-11-2022 15:38:04.772",Darktrace,DCIP,"6.0.0",319,"Device/Unauthorised Device",4,,"message=c0326388$;darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1112982 ",,,,,,,,,,,,,,,,,,,,,,,,88,"145.219.201.146",,,,,,,,,1112982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0326388,"a8:b1:3b:f5:59:19",,,,,,,,,,"10.17.134.154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","16-11-2022 17:21:24.639",Darktrace,DCIP,"6.0.0",219,"Anomalous File/Zip or Gzip from Rare External Location",5,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1113035 ",,,,,,,,,,,,,,,,,,,,,,,,80,"67.26.185.254",,,,,,,,,1113035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c0950052.hosting.corp","00:50:56:8a:d3:36",,,,,,,,,,"10.90.151.213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","16-11-2022 17:29:34.791",Darktrace,DCIP,"6.0.0",95,"Anomalous Connection/Rare WinRM Incoming",3,,"darktraceUrl=https://zacmnld003.unix.corp/#modelbreach/1113038 ",,,,,,,,,,,,,,,,,,,,,,,,5985,"145.219.201.147",,,,,,,,,1113038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"p01554.hosting.corp",,,,,,,,,,,"145.219.201.147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"zacmnld003.unix.corp",OpsManager,,CommonSecurityLog,
