TenantId,"TimeGenerated [UTC]",DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,"EndTime [UTC]",ExternalID,ExtID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,EventOutcome,Protocol,Reason,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,"StartTime [UTC]",SourceUserID,SourceUserName,EventType,DeviceEventCategory,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,FieldDeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,FieldDeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,FieldDeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,Type,"_ResourceId"
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.443",Cisco,ASA,,302016,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302016:  Teardown UDP connection 1466506919 for DMZ-B2E-EXT:10.15.101.162/49173(LOCAL\Samira.el.Khabbabi@Achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 duration 0:00:00 bytes 90 (samira.el.khabbabi@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.443",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466506809 for DMZ-B2E-EXT:10.15.65.230/53191(LOCAL\ron.kloos@achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 duration 0:00:00 bytes 632 TCP FINs from DMZ-B2E-EXT (ron.kloos@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.443",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466506767 for DMZ-B2E-EXT:10.15.86.17/57163(LOCAL\sandra.montenij-van.der.hout@zilverenkruis.nl) to DMZ-B2E-INT:20.82.250.189/443 duration 0:00:00 bytes 10830 Flow closed by inspection (sandra.montenij-van.der.hout@zilverenkruis.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.446",Cisco,ASA,,302015,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,53,"145.219.183.222",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302015:  Built inbound UDP connection 1466506920 for DMZ-B2E-EXT:10.15.26.139/64806 (10.15.26.139/64806)(LOCAL\henriette.van.beek@achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 (145.219.183.222/53) (henriette.van.beek@achmea.nl)",,,,,,,,,,,,UDP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,64806,"10.15.26.139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.26.139",64806,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.446",Cisco,ASA,,302016,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302016:  Teardown UDP connection 1466506920 for DMZ-B2E-EXT:10.15.26.139/64806(LOCAL\henriette.van.beek@achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 duration 0:00:00 bytes 221 (henriette.van.beek@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.450",Cisco,ASA,,302013,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,3268,"145.219.201.184",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302013:  Built inbound TCP connection 1466506921 for DMZ-B2E-EXT:10.15.10.133/58103 (10.15.10.133/58103)(LOCAL\eurtld\aa046205) to DMZ-B2E-INT:145.219.201.184/3268 (145.219.201.184/3268) (eurtld\aa046205)",,,,,,,,,,,,TCP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,58103,"10.15.10.133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.10.133",58103,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.450",Cisco,ASA,,302015,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,53,"145.219.183.222",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302015:  Built inbound UDP connection 1466506922 for DMZ-B2E-EXT:10.15.2.74/60193 (10.15.2.74/60193)(LOCAL\anja.koopmans@Achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 (145.219.183.222/53) (anja.koopmans@achmea.nl)",,,,,,,,,,,,UDP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,60193,"10.15.2.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.2.74",60193,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.450",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466506785 for DMZ-B2E-EXT:10.15.6.176/51564(LOCAL\Esther.Mazereeuw@achmea.nl) to DMZ-B2E-INT:20.50.80.209/443 duration 0:00:00 bytes 13848 TCP FINs from DMZ-B2E-EXT (esther.mazereeuw@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.450",Cisco,ASA,,302016,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302016:  Teardown UDP connection 1466506922 for DMZ-B2E-EXT:10.15.2.74/60193(LOCAL\anja.koopmans@Achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 duration 0:00:00 bytes 300 (anja.koopmans@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.452",Cisco,ASA,,302013,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,443,"23.72.252.163",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302013:  Built inbound TCP connection 1466506923 for DMZ-B2E-EXT:10.15.65.237/57821 (10.15.65.237/57821)(LOCAL\roswita.van.omme@achmea.nl) to DMZ-B2E-INT:23.72.252.163/443 (23.72.252.163/443) (roswita.van.omme@achmea.nl)",,,,,,,,,,,,TCP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,57821,"10.15.65.237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.65.237",57821,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.453",Cisco,ASA,,302015,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,53,"145.219.247.10",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302015:  Built inbound UDP connection 1466506924 for DMZ-B2E-EXT:10.15.34.202/59583 (10.15.34.202/59583)(LOCAL\martin.welgraven@achmea.nl) to DMZ-B2E-INT:145.219.247.10/53 (145.219.247.10/53) (martin.welgraven@achmea.nl)",,,,,,,,,,,,UDP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,59583,"10.15.34.202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.34.202",59583,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.453",Cisco,ASA,,302015,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,389,"145.219.201.182",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302015:  Built inbound UDP connection 1466506925 for DMZ-B2E-EXT:10.15.34.202/53585 (10.15.34.202/53585)(LOCAL\martin.welgraven@achmea.nl) to DMZ-B2E-INT:145.219.201.182/389 (145.219.201.182/389) (martin.welgraven@achmea.nl)",,,,,,,,,,,,UDP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,53585,"10.15.34.202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.34.202",53585,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.453",Cisco,ASA,,302016,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302016:  Teardown UDP connection 1466506924 for DMZ-B2E-EXT:10.15.34.202/59583(LOCAL\martin.welgraven@achmea.nl) to DMZ-B2E-INT:145.219.247.10/53 duration 0:00:00 bytes 458 (martin.welgraven@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.455",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466423022 for DMZ-B2E-EXT:10.15.48.116/57146(LOCAL\jens.vogel@achmea.nl) to DMZ-B2E-INT:40.79.141.154/443 duration 0:01:50 bytes 12899 TCP FINs from DMZ-B2E-EXT (jens.vogel@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.457",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466506900 for DMZ-B2E-EXT:10.15.77.179/135(LOCAL\joris.van.kempen@achmea.com) to DMZ-B2E-INT:145.219.201.148/58901 duration 0:00:00 bytes 482 Flow closed by inspection",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.459",Cisco,ASA,,302015,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,53,"145.219.183.222",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302015:  Built inbound UDP connection 1466506926 for DMZ-B2E-EXT:10.15.65.230/49664 (10.15.65.230/49664)(LOCAL\ron.kloos@achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 (145.219.183.222/53) (ron.kloos@achmea.nl)",,,,,,,,,,,,UDP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,49664,"10.15.65.230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.65.230",49664,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.459",Cisco,ASA,,302014,,Low,6,,Teardown,,,,,,,,,,local6,,,,,,,,,,,,,443,"20.50.80.209",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466506621 for DMZ-B2E-EXT:10.15.35.90/56791 to DMZ-B2E-INT:20.50.80.209/443 duration 0:00:00 bytes 62608 TCP FINs from DMZ-B2E-EXT (lisanne.cuperus@achmea.nl)",,,,,,,,,,,,TCP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,56791,"10.15.35.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,Teardown,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.459",Cisco,ASA,,302016,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302016:  Teardown UDP connection 1466506926 for DMZ-B2E-EXT:10.15.65.230/49664(LOCAL\ron.kloos@achmea.nl) to DMZ-B2E-INT:145.219.183.222/53 duration 0:00:00 bytes 90 (ron.kloos@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.460",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466483396 for DMZ-B2E-EXT:10.15.55.84/3389(LOCAL\at.slofstra@achmearechtsbijstand.nl) to DMZ-B2E-INT:145.219.201.184/52985 duration 0:00:30 bytes 0 SYN Timeout",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.460",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466506896 for DMZ-B2E-EXT:10.15.7.139/63014(LOCAL\Paul.Dinslage@Achmea.nl) to DMZ-B2E-INT:145.219.200.23/88 duration 0:00:00 bytes 4272 Flow closed by inspection (paul.dinslage@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.462",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466506891 for DMZ-B2E-EXT:10.15.75.123/62868(LOCAL\vinaya.devara@achmea.nl) to DMZ-B2E-INT:10.0.132.243/50013 duration 0:00:00 bytes 3097 TCP FINs from DMZ-B2E-EXT (vinaya.devara@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.462",Cisco,ASA,,302015,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,53,"145.219.183.222",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302015:  Built inbound UDP connection 1466506927 for DMZ-B2E-EXT:10.15.3.134/65342 (10.15.3.134/65342)(LOCAL\corina.mulder@zilverenkruis.nl) to DMZ-B2E-INT:145.219.183.222/53 (145.219.183.222/53) (corina.mulder@zilverenkruis.nl)",,,,,,,,,,,,UDP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,65342,"10.15.3.134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.3.134",65342,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.462",Cisco,ASA,,302015,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,53,"145.219.183.222",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302015:  Built inbound UDP connection 1466506928 for DMZ-B2E-EXT:10.15.16.238/62669 (10.15.16.238/62669)(LOCAL\ilse.schot@zilverenkruis.nl) to DMZ-B2E-INT:145.219.183.222/53 (145.219.183.222/53) (ilse.schot@zilverenkruis.nl)",,,,,,,,,,,,UDP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,62669,"10.15.16.238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.16.238",62669,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.462",Cisco,ASA,,302013,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,443,"20.50.80.209",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302013:  Built inbound TCP connection 1466506929 for DMZ-B2E-EXT:10.15.26.139/58654 (10.15.26.139/58654)(LOCAL\henriette.van.beek@achmea.nl) to DMZ-B2E-INT:20.50.80.209/443 (20.50.80.209/443) (henriette.van.beek@achmea.nl)",,,,,,,,,,,,TCP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,58654,"10.15.26.139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.26.139",58654,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.463",Cisco,ASA,,302013,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,88,"145.219.154.175",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302013:  Built inbound TCP connection 1466506930 for DMZ-B2E-EXT:10.15.14.213/64640 (10.15.14.213/64640)(LOCAL\Wojciech.Sobotka@Achmea.nl) to DMZ-B2E-INT:145.219.154.175/88 (145.219.154.175/88) (wojciech.sobotka@achmea.nl)",,,,,,,,,,,,TCP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,64640,"10.15.14.213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.14.213",64640,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.463",Cisco,ASA,,302016,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302016:  Teardown UDP connection 1466506927 for DMZ-B2E-EXT:10.15.3.134/65342(LOCAL\corina.mulder@zilverenkruis.nl) to DMZ-B2E-INT:145.219.183.222/53 duration 0:00:00 bytes 238 (corina.mulder@zilverenkruis.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.463",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466349884 for DMZ-B2E-EXT:10.15.26.83/65453(LOCAL\tiago.faria@achmea.nl) to DMZ-B2E-INT:145.219.201.148/389 duration 0:03:22 bytes 5891 Flow closed by inspection (tiago.faria@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.463",Cisco,ASA,,302016,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302016:  Teardown UDP connection 1466506928 for DMZ-B2E-EXT:10.15.16.238/62669(LOCAL\ilse.schot@zilverenkruis.nl) to DMZ-B2E-INT:145.219.183.222/53 duration 0:00:00 bytes 122 (ilse.schot@zilverenkruis.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.463",Cisco,ASA,,302014,,Low,6,,,,,,,,,,,,local6,,,,,,,,,,,,,,,,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302014:  Teardown TCP connection 1466506913 for DMZ-B2E-EXT:10.15.16.161/61774(LOCAL\Sjors.Jonkhof@Achmea.nl) to DMZ-B2E-INT:145.219.201.147/88 duration 0:00:00 bytes 429 Flow closed by inspection (sjors.jonkhof@achmea.nl)",,,,,,,,,,,,,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facmnlxcb4,OpsManager,,CommonSecurityLog,
"43103163-8737-4356-8d1b-1484f92aebef","21-11-2022 16:44:25.463",Cisco,ASA,,302015,,Low,6,,Built,,,,,,,Inbound,,,local6,,,,,,,,,,,,,53,"84.116.46.22",,,,,facmnlxcb4,,,,,,,,,,,,,,,,"%ASA-6-302015:  Built inbound UDP connection 1466506931 for DMZ-B2E-EXT:10.15.99.175/65200 (10.15.99.175/65200)(LOCAL\Ivana.Topalovic@Achmea.nl) to DMZ-B2E-INT:84.116.46.22/53 (84.116.46.22/53) (ivana.topalovic@achmea.nl)",,,,,,,,,,,,UDP,,,,,,,"11/21/2022 4:43:40 PM",,,,,,,,,,,65200,"10.15.99.175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.15.99.175",65200,,,,,,,,,,facmnlxcb4,OpsManager,Built,CommonSecurityLog,
